price,Color,Type,MS Office Provided,Processor Brand,Processor Name,SSD,SSD Capacity,RAM,RAM Type,Clock Speed,Operating System,Touchscreen,Screen Size,Screen Resolution,Bluetooth,Weight,Disk Drive
69490.0,Pebble Green,2 in 1 Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,2.4,Windows 10,1,35.56,1920.0,5.0,1.56,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
51990.0,Slate Grey,Thin and Light Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,1.0,Windows 10 Home,0,39.62,1920.0,4.1,1.8,Not Available
75990.0,Electro Punk,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,512.0,8,DDR4,2.9,Windows 10 Home,0,39.62,1920.0,5.1,2.1,Not Available
279990.0,Black,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,32,DDR5,4.7,Windows 11 Home,0,39.62,2560.0,5.2,2.1,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,1.6,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
65990.0,Shadow Black,Gaming Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,3.1,Windows 10 Home,0,39.62,1920.0,5.0,2.25,Not Available
40590.0,Mist Blue Speckle,Thin and Light Laptop,1.0,AMD,Ryzen 3 Dual Core,1,256.0,8,DDR4,3.5,Windows 11 Home,0,39.62,1920.0,5.0,2.3,Not Available
46990.0,Transparent Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,2.4,Windows 10 Home,0,35.56,1920.0,4.1,1.55,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
68100.0,Black,Gaming Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,2.5,Windows 10 Home,0,40.89,1920.0,4.2,2.37,Not Available
72990.0,Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.3,Windows 10 Home,0,39.62,1920.0,5.1,2.4,Not Available
71990.0,Shadow Black & Ultra Violet,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,2.4,Windows 11 Home,0,39.62,1920.0,5.2,1.98,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
42490.0,Carbon Black,Laptop,1.0,Intel,Core i3,0,0.0,8,DDR4,4.5,Windows 11 Home,0,39.62,1920.0,5.0,1.07,Not Available
41990.0,Dune,Thin and Light Laptop,1.0,Intel,Core i3,0,0.0,8,DDR4,1.7,Windows 10,0,35.56,1920.0,4.1,1.58,Not Available
59990.0,Carbon Black,Thin and Light Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,2.4,Windows 11 Home,0,39.62,1920.0,5.0,1.8,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
37949.0,Silver,Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 11 Home,0,39.62,1920.0,4.2,2.37,Not Available
53990.0,Arctic Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,1.65,Not Available
44490.0,Carbon,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 10,0,39.62,1920.0,5.0,1.85,Not Available
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
39999.0,Platinum Grey,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,2.1,Windows 11 Home,0,39.62,1920.0,5.0,1.65,Not Available
75879.0,Black,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
41990.0,Dune,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,1.2,Windows 10,0,35.56,1920.0,4.1,1.58,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
100190.0,Platinum,Laptop,0.0,Intel,Core i5,1,128.0,8,LPDDR4X,1.2,Windows 10 Home,1,33.02,2256.0,5.0,1.27,Not Available
43430.0,Transparent Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,2.5,Windows 11 Home,0,39.62,1080.0,5.0,2.15,Not Available
36890.0,Platinum Silver,Thin and Light Laptop,1.0,Intel,Pentium Quad Core,1,256.0,8,DDR4,1.1,Windows 11 Home,0,39.62,1366.0,5.0,1.8,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,3.3,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
55490.0,Black,Gaming Laptop,0.0,Intel,Core i5,0,0.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
59990.0,Platinum Silver,Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,2.4,Windows 10,0,39.62,1920.0,5.0,1.85,Not Available
67990.0,Shadow Black & Ultra Violet,Gaming Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.2,2.28,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
75199.0,"Phantom Blue, Shadow Black",Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,3.3,Windows 10 Home,0,39.62,1920.0,5.1,2.4,Not Available
76990.0,Dark Silver,Laptop,0.0,Intel,Core i5,1,256.0,8,DDR4,1.2,Windows 10 Home,0,39.62,1920.0,5.0,1.12,Not Available
42290.0,Jet Black,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,4.1,Windows 10 Home,0,35.56,1920.0,5.0,1.46,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
75990.0,Shadow Black & Ultra Violet,Gaming Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,3.1,Windows 10 Home,0,39.62,1920.0,5.2,2.23,Not Available
30990.0,Star Black,Thin and Light Laptop,1.0,Intel,Pentium Silver,1,256.0,8,DDR4,3.3,Windows 11 Home,0,35.56,1366.0,4.1,1.3,Not Available
42490.0,Dune,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,1.2,Windows 11 Home,0,35.56,1920.0,5.0,1.58,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
41999.0,Dune,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,4.1,Windows 10 Home,0,35.56,1920.0,5.0,2.4,Not Available
58990.0,Dune,Laptop,1.0,Intel,Core i5,0,0.0,8,DDR4,4.1,Windows 10,0,38.1,1920.0,5.2,1.7,Not Available
269290.0,Lunar Light,Gaming Laptop,1.0,Intel,Core i7,1,1024.0,16,DDR4,2.6,Windows 10 Home,0,39.62,3840.0,5.0,2.5,Not Available
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
55990.0,Carbon Black,Thin and Light Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,4.2,Windows 11 Home,0,39.62,1920.0,5.0,2.33,Not Available
37490.0,Transparent Silver,Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,1.8,Not Available
129999.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,128.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,4.0,2.7,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
58990.0,Transparent Silver,Thin and Light Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,2.1,Windows 10 Home,0,35.56,1920.0,5.0,1.4,Not Available
85990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,4.7,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
67490.0,Platinum Silver,Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,2.4,Windows 10,0,39.62,1920.0,5.0,1.85,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,1.2,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
35990.0,Slate Grey,Laptop,1.0,Intel,Core i3,0,0.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1366.0,4.2,1.8,Not Available
44499.0,Black,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,4.1,Windows 11 Home,0,39.62,1920.0,5.0,1.46,Not Available
259990.0,Titanium Blue,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR5,3.0,Windows 11 Home,0,39.62,2560.0,5.2,2.38,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
105000.0,Poseidon Blue,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,LPDDR4X,2.4,Windows 10 Home,1,33.78,1920.0,5.0,1.27,Not Available
37990.0,Dark Ash,Laptop,0.0,AMD,Ryzen 3 Dual Core,0,0.0,8,DDR4,4.0,Windows 11 Home,0,39.62,1366.0,4.1,2.2,Not Available
48990.0,Black,Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,1.83,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
58990.0,Hearty Gold,Thin and Light Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,2.1,Windows 10 Home,0,35.56,1920.0,5.0,1.4,Not Available
86990.0,White,Gaming Laptop,0.0,Intel,Core i7,1,512.0,8,DDR4,2.3,Windows 10 Home,0,39.62,1920.0,5.1,2.25,Not Available
42590.0,Accent Black,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 10,0,39.62,1920.0,5.0,1.85,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
96990.0,Slate Grey,Thin and Light Laptop,1.0,Intel,Core i7,1,1024.0,16,DDR4,2.8,Windows 10 Home,1,35.56,1920.0,5.0,1.36,Not Available
95568.0,Indie Black,Thin and Light Laptop,1.0,Intel,Core i7,1,512.0,16,DDR4,3.0,Windows 11 Home,0,35.56,2880.0,5.2,1.5,Not Available
127990.0,Dark Shadow Grey,Gaming Laptop,1.0,Intel,Core i7,1,512.0,16,DDR5,3.5,Windows 11 Home,0,39.62,1920.0,5.1,2.57,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
72990.0,Shadow Black,Gaming Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,3.1,Windows 11 Home,0,39.62,1920.0,5.0,2.25,Not Available
142990.0,Off&Black,2 in 1 Gaming Laptop,1.0,AMD,Ryzen 9 Octa Core,1,1024.0,32,LPDDR4X,3.1,Windows 10 Home,1,34.04,1920.0,5.1,1.3,Not Available
92990.0,Nightfall Black,Thin and Light Laptop,1.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,2.0,Windows 10 Home,1,33.78,1920.0,5.0,1.32,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,2.6,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
15990.0,Onyx Black,Chromebook,0.0,Intel,Celeron Dual Core,0,0.0,4,LPDDR4,2.8,Chrome,0,29.46,1366.0,4.2,1.12,Not Available
43490.0,Carbon Black,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.2,Windows 11 Home,0,38.0,1920.0,5.0,1.8,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,AMD,Ryzen 9 Octa Core,1,1024.0,16,DDR4,3.3,Windows 11 Home,0,39.62,1920.0,5.2,1.9,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
52990.0,Transparent Silver,2 in 1 Laptop,1.0,Intel,Core i3,1,512.0,8,LPDDR4X,1.7,Windows 11 Home,1,35.56,1920.0,5.0,1.5,Not Available
51990.0,Black,Thin and Light Laptop,1.0,Intel,Core i5,0,0.0,8,DDR4,4.2,Windows 10 Home,0,35.56,1920.0,4.1,1.58,Not Available
20490.0,Indigo Blue,Chromebook,0.0,MediaTek,MediaTek Kompanio 500,0,0.0,4,DDR4,3.4,Chrome,1,29.46,1366.0,5.0,1.07,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
70890.0,Platinum Silver,2 in 1 Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10,1,35.56,1920.0,5.0,1.56,Not Available
199990.0,Lunar Light,Gaming Laptop,1.0,Intel,Core i7,1,512.0,16,DDR4,2.6,Windows 10 Home,0,39.62,1920.0,5.0,2.5,Not Available
20990.0,Peacock Blue,Thin and Light Laptop,0.0,Intel,Celeron Dual Core,0,0.0,4,DDR4,1.1,Windows 10 Home,0,29.46,1366.0,4.2,1.05,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
114990.0,Phantom Grey with speckles,Gaming Laptop,1.0,AMD,Ryzen 7 Octa Core,1,512.0,16,DDR4,3.2,Windows 11 Home,0,39.62,1920.0,5.0,2.57,Not Available
42490.0,Silver,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,4.4,Windows 11 Home,0,39.62,1920.0,5.0,2.4,Not Available
38990.0,Black,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,4,DDR4,3.0,Windows 10 Home,0,38.1,1920.0,5.0,2.47,Not Available
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
95990.0,Black,Gaming Laptop,0.0,Intel,Core i7,1,512.0,16,DDR4,1.1,Windows 10 Home,0,43.94,1920.0,5.0,1.7,Not Available
44990.0,Black,Laptop,1.0,Intel,Core i3,1,256.0,4,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
225990.0,Space Grey�,Thin and Light Laptop,0.0,Apple,M1 Pro,1,1024.0,16,Unified Memory,2.4,Mac OS Monterey,0,36.07,3024.0,5.0,1.6,Not Available
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
56990.0,Graphite Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,35.56,1920.0,5.1,1.39,Not Available
38990.0,Arctic Grey,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,3.0,Windows 11 Home,0,39.62,1920.0,5.0,1.65,Not Available
48990.0,Carbon Black,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,4.1,Windows 11 Home,0,39.62,1920.0,5.0,1.14,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
20499.0,Silver,Chromebook,0.0,Intel,Celeron Dual Core,0,0.0,4,LPDDR4,1.1,Chrome,0,39.62,1366.0,4.0,1.43,Not Available
50990.0,Arctic Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,4.2,Windows 11 Home,0,35.56,1920.0,5.0,1.86,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,2.7,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
42490.0,Soft Mint,Notebook,1.0,AMD,Ryzen 5 Quad Core,1,256.0,8,DDR4,2.1,Windows 10,0,39.62,1920.0,4.1,1.83,Not Available
54490.0,Platinum Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,4.2,Windows 10 Home,0,39.62,1920.0,5.0,1.7,Not Available
63990.0,Black Plastic,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,2.3,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
71090.0,Platinum Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,16,DDR4,2.5,Windows 10,0,35.56,1920.0,5.1,1.46,Not Available
158490.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,2560.0,5.0,2.37,Not Available
198490.0,Black,Gaming Laptop,1.0,Intel,Core i9,1,1024.0,16,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.1,2.56,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
59990.0,Carbon Black,Thin and Light Laptop,1.0,Intel,Core i5,1,256.0,8,DDR4,2.4,Windows 11 Home,0,39.62,1920.0,5.0,1.8,Not Available
30900.0,Slate Grey,Laptop,0.0,Intel,Core i3,0,0.0,8,DDR4,2.1,Windows 10 Home,0,35.81,1366.0,4.1,1.6,Not Available
53990.0,Transparent Silver,Thin and Light Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,2.1,Windows 10 Home,0,39.62,1920.0,5.0,1.8,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
82500.0,Silver,Thin and Light Laptop,1.0,Intel,Core i7,1,256.0,8,DDR4,1.2,Windows 10 Home,0,39.62,1920.0,5.0,2.4,Not Available
75099.0,Phantom BLUE,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,3.3,Windows 11 Home,0,39.62,1920.0,5.0,2.4,Not Available
78190.0,Shadow Black,Gaming Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,3.2,Windows 10 Home,0,39.62,1920.0,5.0,1.98,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
86990.0,White,Gaming Laptop,1.0,AMD,Ryzen 7 Octa Core,1,1024.0,8,DDR4,3.0,Windows 10 Home,0,35.56,1920.0,5.0,1.6,Not Available
57990.0,Graphite Grey,2 in 1 Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,4.1,Windows 11 Home,1,35.56,1920.0,5.0,1.5,Not Available
52990.0,Black,Notebook,0.0,Intel,Core i5,1,256.0,8,DDR4,4.2,Windows 10 Home,0,35.56,1920.0,5.1,1.68,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,3.1,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
40990.0,Slate Grey,Business Laptop,0.0,Intel,Core i3,1,256.0,8,DDR4,2.1,Windows 10 Pro,0,39.62,1366.0,4.1,1.8,CD/DVD writer
50001.0,Platinum Grey,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,3.6,Windows 11 Home,0,39.62,1920.0,5.0,1.85,Not Available
39990.0,Transparent Silver,Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,1.8,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
51990.0,Blue Mist Sparkle,Laptop,1.0,AMD,Ryzen 5 Quad Core,1,256.0,8,DDR4,2.5,Windows 10,0,39.62,1080.0,5.0,2.14,Not Available
59490.0,Silver,Thin and Light Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,2.4,Windows 10,0,39.62,1920.0,5.0,1.64,Not Available
101990.0,Celestial Blue,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,LPDDR4X,2.4,Windows 10 Home,1,35.56,1920.0,5.0,1.62,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
82000.0,Onyx Black,Gaming Laptop,1.0,AMD,Ryzen 7 Octa Core,1,512.0,8,DDR4,2.9,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
41590.0,Accent Black,Thin and Light Laptop,1.0,AMD,Ryzen 3 Dual Core,1,512.0,8,DDR4,3.5,Windows 11 Home,0,35.56,1920.0,5.0,2.2,Not Available
82990.0,Platinum Silver,2 in 1 Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10,1,35.56,1920.0,5.1,1.5,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
88990.0,Shadow Black,Gaming Laptop,0.0,Intel,Core i7,1,512.0,8,DDR4,3.3,Windows 10 Home,0,39.62,1920.0,5.0,2.25,Not Available
39990.0,Transparent Silver,Thin and Light Laptop,1.0,Intel,Core i3,1,512.0,8,DDR4,3.0,Windows 11 Home,0,35.81,1920.0,4.2,1.6,Not Available
53990.0,Natural Silver,Thin and Light Laptop,1.0,AMD,Ryzen 5 Quad Core,1,512.0,8,DDR4,2.1,Windows 10 Home,0,39.62,1920.0,4.2,1.69,Not Available
61990.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
99990.0,Celestial Blue,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,LPDDR4X,2.5,Windows 11 Home,1,35.56,1920.0,5.2,1.62,Not Available
63500.0,Natural Silver,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,4.2,Windows 10 Home,0,35.56,1366.0,5.0,1.46,Not Available
51499.0,Arctic Grey,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,3.0,Windows 10 Home,0,35.56,1920.0,5.0,1.41,Not Available
67990.0,Phantom Black,Gaming Laptop,0.0,AMD,Ryzen 5 Hexa Core,1,256.0,8,DDR4,3.0,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
41990.0,Platinum Silver,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.7,Windows 11 Home,0,38.0,1920.0,5.0,1.8,Not Available
68999.0,Onyx Black,Gaming Laptop,0.0,Intel,Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.2,Not Available
56990.0,Black,Thin and Light Laptop,0.0,Intel,Core i5,0,0.0,8,DDR4,1.6,Windows 10 Pro,0,35.56,1366.0,4.1,1.68,Not Available
139990.0,Carbon Gray,Gaming Laptop,0.0,Intel,Core i7,1,1024.0,16,DDR4,4.7,Windows 10 Home,0,39.62,1920.0,5.1,1.7,Not Available
39990.0,Softmint,Notebook,1.0,AMD,Ryzen 3 Dual Core,0,0.0,8,DDR4,2.3,Windows 10,0,39.62,1920.0,4.1,1.83,Not Available
61490.0,Vintage Gray,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10,0,35.56,1920.0,5.0,1.4,Not Available
163739.0,Mica Silver,Gaming Laptop,1.0,AMD,Ryzen 9 Octa Core,1,1024.0,16,DDR4,3.3,Windows 10 Home,0,40.89,2560.0,5.2,2.23,Not Available
109990.0,Mica Silver,Gaming Laptop,0.0,AMD,Ryzen 7 Octa Core,1,1024.0,16,DDR4,4.4,Windows 10 Home,0,39.62,1920.0,5.0,2.37,Not Available
72990.0,Silver,2 in 1 Laptop,1.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10,1,35.56,1920.0,5.0,1.56,Not Available
78900.0,White,Gaming Laptop,0.0,Intel,Core i5,1,1024.0,8,DDR4,4.4,Windows 10 Home,0,39.62,1080.0,5.0,1.4,Not Available
74990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.0,2.3,Not Available
54990.0,Black,Gaming Laptop,0.0,Intel,Core i5,1,512.0,8,DDR4,2.4,Windows 10 Home,0,39.62,1920.0,5.0,2.15,Not Available
48990.0,Platinum Silver,Thin and Light Laptop,1.0,Intel,Core i3,1,256.0,8,DDR4,1.7,Windows 11 Home,0,39.62,1920.0,5.0,1.8,Not Available
52490.0,Black,Business Laptop,1.0,Intel,Core i5,0,0.0,8,DDR3,1.6,Windows 8 Pro,0,39.62,1366.0,4.0,2.32,CD/DVD writer
59990.0,Graphite Grey,Thin and Light Laptop,1.0,AMD,Ryzen 7 Octa Core,1,512.0,8,DDR4,1.8,Windows 10 Home,0,35.56,1920.0,5.0,1.39,Not Available
58990.0,Black,Gaming Laptop,0.0,Intel,Hexa Core i5,1,256.0,8,DDR4,2.5,Windows 10 Home,0,39.62,1920.0,5.1,1.86,Not Available
83990.0,Phantom Grey,Gaming Laptop,1.0,AMD,Ryzen 5 Hexa Core,1,512.0,8,DDR4,3.3,Windows 10,0,39.62,1920.0,5.0,2.4,Not Available
99990.0,Celestial Blue,Thin and Light Laptop,1.0,Intel,Core i5,1,512.0,8,LPDDR4X,2.4,Windows 11 Home,1,35.56,1920.0,5.2,1.62,Not Available
33900.0,Star Black,Thin and Light Laptop,1.0,Intel,Pentium Quad Core,1,256.0,8,DDR4,1.1,Windows 11 Home,0,35.56,1920.0,4.1,1.3,Not Available
